$MeshFile
Vertex	X	YZ
2006	-0.1	0.03846150
2007	-0.0846154	0.03846150
2008	-0.0692308	0.03846150
2009	-0.0538462	0.03846150
2010	-0.0384615	0.03846150
2011	-0.0230769	0.03846150
2012	-0.00769231	0.03846150
2013	0.00769231	0.03846150
2014	0.0230769	0.03846150
2015	0.0384615	0.03846150
2016	0.0538462	0.03846150
2017	0.0692308	0.03846150
2018	0.0846154	0.03846150
2019	0.1	0.03846150
2020	0.115385	0.03846150
2021	0.130769	0.03846150
2022	0.146154	0.03846150
2023	0.161538	0.03846150
2024	0.176923	0.03846150
2025	0.192308	0.03846150
2026	0.207692	0.03846150
2027	0.223077	0.03846150
2028	0.238462	0.03846150
2029	0.253846	0.03846150
2030	0.269231	0.03846150
2031	0.284615	0.03846150
2032	0.3	0.03846150
2033	0.315385	0.03846150
2034	0.330769	0.03846150
2035	0.346154	0.03846150
2036	0.361538	0.03846150
2037	0.376923	0.03846150
2038	0.392308	0.03846150
2039	0.407692	0.03846150
2040	0.423077	0.03846150
2041	0.438462	0.03846150
2042	0.453846	0.03846150
2043	0.469231	0.03846150
2044	0.484615	0.03846150
2045	0.5	0.03846150
2046	-0.5	0.02307690
2047	-0.484615	0.02307690
2048	-0.469231	0.02307690
2049	-0.453846	0.02307690
2050	-0.438462	0.02307690
2051	-0.423077	0.02307690
2052	-0.407692	0.02307690
2053	-0.392308	0.02307690
2054	-0.376923	0.02307690
2055	-0.361538	0.02307690
2056	-0.346154	0.02307690
2057	-0.330769	0.02307690
2058	-0.315385	0.02307690
2059	-0.3	0.02307690
2060	-0.284615	0.02307690
2061	-0.269231	0.02307690
2062	-0.253846	0.02307690
2063	-0.238462	0.02307690
2064	-0.223077	0.02307690
2065	-0.207692	0.02307690
2066	-0.192308	0.02307690
2067	-0.176923	0.02307690
2068	-0.161538	0.02307690
2069	-0.146154	0.02307690
2070	-0.130769	0.02307690
2071	-0.115385	0.02307690
2072	-0.1	0.02307690
2073	-0.0846154	0.02307690
2074	-0.0692308	0.02307690
2075	-0.0538462	0.02307690
2076	-0.0384615	0.02307690
2077	-0.0230769	0.02307690
2078	-0.00769231	0.02307690
2079	0.00769231	0.02307690
2080	0.0230769	0.02307690
2081	0.0384615	0.02307690
2082	0.0538462	0.02307690
2083	0.0692308	0.02307690
2084	0.0846154	0.02307690
2085	0.1	0.02307690
2086	0.115385	0.02307690
2087	0.130769	0.02307690
2088	0.146154	0.02307690
2089	0.161538	0.02307690
2090	0.176923	0.02307690
2091	0.192308	0.02307690
2092	0.207692	0.02307690
2093	0.223077	0.02307690
2094	0.238462	0.02307690
2095	0.253846	0.02307690
2096	0.269231	0.02307690
2097	0.284615	0.02307690
2098	0.3	0.02307690
2099	0.315385	0.02307690
2100	0.330769	0.02307690
2101	0.346154	0.02307690
2102	0.361538	0.02307690
2103	0.376923	0.02307690
2104	0.392308	0.02307690
2105	0.407692	0.02307690
2106	0.423077	0.02307690
2107	0.438462	0.02307690
2108	0.453846	0.02307690
2109	0.469231	0.02307690
2110	0.484615	0.02307690
2111	0.5	0.02307690
2112	-0.5	0.007692310
2113	-0.484615	0.007692310
2114	-0.469231	0.007692310
2115	-0.453846	0.007692310
2116	-0.438462	0.007692310
2117	-0.423077	0.007692310
2118	-0.407692	0.007692310
2119	-0.392308	0.007692310
2120	-0.376923	0.007692310
2121	-0.361538	0.007692310
2122	-0.346154	0.007692310
2123	-0.330769	0.007692310
2124	-0.315385	0.007692310
2125	-0.3	0.007692310
2126	-0.284615	0.007692310
2127	-0.269231	0.007692310
2128	-0.253846	0.007692310
2129	-0.238462	0.007692310
2130	-0.223077	0.007692310
2131	-0.207692	0.007692310
2132	-0.192308	0.007692310
2133	-0.176923	0.007692310
2134	-0.161538	0.007692310
2135	-0.146154	0.007692310
2136	-0.130769	0.007692310
2137	-0.115385	0.007692310
2138	-0.1	0.007692310
2139	-0.0846154	0.007692310
2140	-0.0692308	0.007692310
2141	-0.0538462	0.007692310
2142	-0.0384615	0.007692310
2143	-0.0230769	0.007692310
2144	-0.00769231	0.007692310
2145	0.00769231	0.007692310
2146	0.0230769	0.007692310
2147	0.0384615	0.007692310
2148	0.0538462	0.007692310
2149	0.0692308	0.007692310
2150	0.0846154	0.007692310
2151	0.1	0.007692310
2152	0.115385	0.007692310
2153	0.130769	0.007692310
2154	0.146154	0.007692310
2155	0.161538	0.007692310
2156	0.176923	0.007692310
2157	0.192308	0.007692310
2158	0.207692	0.007692310
2159	0.223077	0.007692310
2160	0.238462	0.007692310
2161	0.253846	0.007692310
2162	0.269231	0.007692310
2163	0.284615	0.007692310
2164	0.3	0.007692310
2165	0.315385	0.007692310
2166	0.330769	0.007692310
2167	0.346154	0.007692310
2168	0.361538	0.007692310
2169	0.376923	0.007692310
2170	0.392308	0.007692310
2171	0.407692	0.007692310
2172	0.423077	0.007692310
2173	0.438462	0.007692310
2174	0.453846	0.007692310
2175	0.469231	0.007692310
2176	0.484615	0.007692310
2177	0.5	0.007692310
2178	-0.5	-0.007692310
2179	-0.484615	-0.007692310
2180	-0.469231	-0.007692310
2181	-0.453846	-0.007692310
2182	-0.438462	-0.007692310
2183	-0.423077	-0.007692310
2184	-0.407692	-0.007692310
2185	-0.392308	-0.007692310
2186	-0.376923	-0.007692310
2187	-0.361538	-0.007692310
2188	-0.346154	-0.007692310
2189	-0.330769	-0.007692310
2190	-0.315385	-0.007692310
2191	-0.3	-0.007692310
2192	-0.284615	-0.007692310
2193	-0.269231	-0.007692310
2194	-0.253846	-0.007692310
2195	-0.238462	-0.007692310
2196	-0.223077	-0.007692310
2197	-0.207692	-0.007692310
2198	-0.192308	-0.007692310
2199	-0.176923	-0.007692310
2200	-0.161538	-0.007692310
2201	-0.146154	-0.007692310
2202	-0.130769	-0.007692310
2203	-0.115385	-0.007692310
2204	-0.1	-0.007692310
2205	-0.0846154	-0.007692310
2206	-0.0692308	-0.007692310
2207	-0.0538462	-0.007692310
2208	-0.0384615	-0.007692310
2209	-0.0230769	-0.007692310
2210	-0.00769231	-0.007692310
2211	0.00769231	-0.007692310
2212	0.0230769	-0.007692310
2213	0.0384615	-0.007692310
2214	0.0538462	-0.007692310
2215	0.0692308	-0.007692310
2216	0.0846154	-0.007692310
2217	0.1	-0.007692310
2218	0.115385	-0.007692310
2219	0.130769	-0.007692310
2220	0.146154	-0.007692310
2221	0.161538	-0.007692310
2222	0.176923	-0.007692310
2223	0.192308	-0.007692310
2224	0.207692	-0.007692310
2225	0.223077	-0.007692310
2226	0.238462	-0.007692310
2227	0.253846	-0.007692310
2228	0.269231	-0.007692310
2229	0.284615	-0.007692310
2230	0.3	-0.007692310
2231	0.315385	-0.007692310
2232	0.330769	-0.007692310
2233	0.346154	-0.007692310
2234	0.361538	-0.007692310
2235	0.376923	-0.007692310
2236	0.392308	-0.007692310
2237	0.407692	-0.007692310
2238	0.423077	-0.007692310
2239	0.438462	-0.007692310
2240	0.453846	-0.007692310
2241	0.469231	-0.007692310
2242	0.484615	-0.007692310
2243	0.5	-0.007692310
2244	-0.5	-0.02307690
2245	-0.484615	-0.02307690
2246	-0.469231	-0.02307690
2247	-0.453846	-0.02307690
2248	-0.438462	-0.02307690
2249	-0.423077	-0.02307690
2250	-0.407692	-0.02307690
2251	-0.392308	-0.02307690
2252	-0.376923	-0.02307690
2253	-0.361538	-0.02307690
2254	-0.346154	-0.02307690
2255	-0.330769	-0.02307690
2256	-0.315385	-0.02307690
2257	-0.3	-0.02307690
2258	-0.284615	-0.02307690
2259	-0.269231	-0.02307690
2260	-0.253846	-0.02307690
2261	-0.238462	-0.02307690
2262	-0.223077	-0.02307690
2263	-0.207692	-0.02307690
2264	-0.192308	-0.02307690
2265	-0.176923	-0.02307690
2266	-0.161538	-0.02307690
2267	-0.146154	-0.02307690
2268	-0.130769	-0.02307690
2269	-0.115385	-0.02307690
2270	-0.1	-0.02307690
2271	-0.0846154	-0.02307690
2272	-0.0692308	-0.02307690
2273	-0.0538462	-0.02307690
2274	-0.0384615	-0.02307690
2275	-0.0230769	-0.02307690
2276	-0.00769231	-0.02307690
2277	0.00769231	-0.02307690
2278	0.0230769	-0.02307690
2279	0.0384615	-0.02307690
2280	0.0538462	-0.02307690
2281	0.0692308	-0.02307690
2282	0.0846154	-0.02307690
2283	0.1	-0.02307690
2284	0.115385	-0.02307690
2285	0.130769	-0.02307690
2286	0.146154	-0.02307690
2287	0.161538	-0.02307690
2288	0.176923	-0.02307690
2289	0.192308	-0.02307690
2290	0.207692	-0.02307690
2291	0.223077	-0.02307690
2292	0.238462	-0.02307690
2293	0.253846	-0.02307690
2294	0.269231	-0.02307690
2295	0.284615	-0.02307690
2296	0.3	-0.02307690
2297	0.315385	-0.02307690
2298	0.330769	-0.02307690
2299	0.346154	-0.02307690
2300	0.361538	-0.02307690
2301	0.376923	-0.02307690
2302	0.392308	-0.02307690
2303	0.407692	-0.02307690
2304	0.423077	-0.02307690
2305	0.438462	-0.02307690
2306	0.453846	-0.02307690
2307	0.469231	-0.02307690
2308	0.484615	-0.02307690
2309	0.5	-0.02307690
2310	-0.5	-0.03846150
2311	-0.484615	-0.03846150
2312	-0.469231	-0.03846150
2313	-0.453846	-0.03846150
2314	-0.438462	-0.03846150
2315	-0.423077	-0.03846150
2316	-0.407692	-0.03846150
2317	-0.392308	-0.03846150
2318	-0.376923	-0.03846150
2319	-0.361538	-0.03846150
2320	-0.346154	-0.03846150
2321	-0.330769	-0.03846150
2322	-0.315385	-0.03846150
2323	-0.3	-0.03846150
2324	-0.284615	-0.03846150
2325	-0.269231	-0.03846150
2326	-0.253846	-0.03846150
2327	-0.238462	-0.03846150
2328	-0.223077	-0.03846150
2329	-0.207692	-0.03846150
2330	-0.192308	-0.03846150
2331	-0.176923	-0.03846150
2332	-0.161538	-0.03846150
2333	-0.146154	-0.03846150
2334	-0.130769	-0.03846150
2335	-0.115385	-0.03846150
2336	-0.1	-0.03846150
2337	-0.0846154	-0.03846150
2338	-0.0692308	-0.03846150
2339	-0.0538462	-0.03846150
2340	-0.0384615	-0.03846150
2341	-0.0230769	-0.03846150
2342	-0.00769231	-0.03846150
2343	0.00769231	-0.03846150
2344	0.0230769	-0.03846150
2345	0.0384615	-0.03846150
2346	0.0538462	-0.03846150
2347	0.0692308	-0.03846150
2348	0.0846154	-0.03846150
2349	0.1	-0.03846150
2350	0.115385	-0.03846150
2351	0.130769	-0.03846150
2352	0.146154	-0.03846150
2353	0.161538	-0.03846150
2354	0.176923	-0.03846150
2355	0.192308	-0.03846150
2356	0.207692	-0.03846150
2357	0.223077	-0.03846150
2358	0.238462	-0.03846150
2359	0.253846	-0.03846150
2360	0.269231	-0.03846150
2361	0.284615	-0.03846150
2362	0.3	-0.03846150
2363	0.315385	-0.03846150
2364	0.330769	-0.03846150
2365	0.346154	-0.03846150
2366	0.361538	-0.03846150
2367	0.376923	-0.03846150
2368	0.392308	-0.03846150
2369	0.407692	-0.03846150
2370	0.423077	-0.03846150
2371	0.438462	-0.03846150
2372	0.453846	-0.03846150
2373	0.469231	-0.03846150
2374	0.484615	-0.03846150
2375	0.5	-0.03846150
2376	-0.5	-0.05384620
2377	-0.484615	-0.05384620
2378	-0.469231	-0.05384620
2379	-0.453846	-0.05384620
2380	-0.438462	-0.05384620
2381	-0.423077	-0.05384620
2382	-0.407692	-0.05384620
2383	-0.392308	-0.05384620
2384	-0.376923	-0.05384620
2385	-0.361538	-0.05384620
2386	-0.346154	-0.05384620
2387	-0.330769	-0.05384620
2388	-0.315385	-0.05384620
2389	-0.3	-0.05384620
2390	-0.284615	-0.05384620
2391	-0.269231	-0.05384620
2392	-0.253846	-0.05384620
2393	-0.238462	-0.05384620
2394	-0.223077	-0.05384620
2395	-0.207692	-0.05384620
2396	-0.192308	-0.05384620
2397	-0.176923	-0.05384620
2398	-0.161538	-0.05384620
2399	-0.146154	-0.05384620
2400	-0.130769	-0.05384620
2401	-0.115385	-0.05384620
2402	-0.1	-0.05384620
2403	-0.0846154	-0.05384620
2404	-0.0692308	-0.05384620
2405	-0.0538462	-0.05384620
2406	-0.0384615	-0.05384620
2407	-0.0230769	-0.05384620
2408	-0.00769231	-0.05384620
2409	0.00769231	-0.05384620
2410	0.0230769	-0.05384620
2411	0.0384615	-0.05384620
2412	0.0538462	-0.05384620
2413	0.0692308	-0.05384620
2414	0.0846154	-0.05384620
2415	0.1	-0.05384620
2416	0.115385	-0.05384620
2417	0.130769	-0.05384620
2418	0.146154	-0.05384620
2419	0.161538	-0.05384620
2420	0.176923	-0.05384620
2421	0.192308	-0.05384620
2422	0.207692	-0.05384620
2423	0.223077	-0.05384620
2424	0.238462	-0.05384620
2425	0.253846	-0.05384620
2426	0.269231	-0.05384620
2427	0.284615	-0.05384620
2428	0.3	-0.05384620
2429	0.315385	-0.05384620
2430	0.330769	-0.05384620
2431	0.346154	-0.05384620
2432	0.361538	-0.05384620
2433	0.376923	-0.05384620
2434	0.392308	-0.05384620
2435	0.407692	-0.05384620
2436	0.423077	-0.05384620
2437	0.438462	-0.05384620
2438	0.453846	-0.05384620
2439	0.469231	-0.05384620
2440	0.484615	-0.05384620
2441	0.5	-0.05384620
2442	-0.5	-0.06923080
2443	-0.484615	-0.06923080
2444	-0.469231	-0.06923080
2445	-0.453846	-0.06923080
2446	-0.438462	-0.06923080
2447	-0.423077	-0.06923080
2448	-0.407692	-0.06923080
2449	-0.392308	-0.06923080
2450	-0.376923	-0.06923080
2451	-0.361538	-0.06923080
2452	-0.346154	-0.06923080
2453	-0.330769	-0.06923080
2454	-0.315385	-0.06923080
2455	-0.3	-0.06923080
2456	-0.284615	-0.06923080
2457	-0.269231	-0.06923080
2458	-0.253846	-0.06923080
2459	-0.238462	-0.06923080
2460	-0.223077	-0.06923080
2461	-0.207692	-0.06923080
2462	-0.192308	-0.06923080
2463	-0.176923	-0.06923080
2464	-0.161538	-0.06923080
2465	-0.146154	-0.06923080
2466	-0.130769	-0.06923080
2467	-0.115385	-0.06923080
2468	-0.1	-0.06923080
2469	-0.0846154	-0.06923080
2470	-0.0692308	-0.06923080
2471	-0.0538462	-0.06923080
2472	-0.0384615	-0.06923080
2473	-0.0230769	-0.06923080
2474	-0.00769231	-0.06923080
2475	0.00769231	-0.06923080
2476	0.0230769	-0.06923080
2477	0.0384615	-0.06923080
2478	0.0538462	-0.06923080
2479	0.0692308	-0.06923080
2480	0.0846154	-0.06923080
2481	0.1	-0.06923080
2482	0.115385	-0.06923080
2483	0.130769	-0.06923080
2484	0.146154	-0.06923080
2485	0.161538	-0.06923080
2486	0.176923	-0.06923080
2487	0.192308	-0.06923080
2488	0.207692	-0.06923080
2489	0.223077	-0.06923080
2490	0.238462	-0.06923080
2491	0.253846	-0.06923080
2492	0.269231	-0.06923080
2493	0.284615	-0.06923080
2494	0.3	-0.06923080
2495	0.315385	-0.06923080
2496	0.330769	-0.06923080
2497	0.346154	-0.06923080
2498	0.361538	-0.06923080
2499	0.376923	-0.06923080
2500	0.392308	-0.06923080
2501	0.407692	-0.06923080
2502	0.423077	-0.06923080
2503	0.438462	-0.06923080
2504	0.453846	-0.06923080
2505	0.469231	-0.06923080
2506	0.484615	-0.06923080
2507	0.5	-0.06923080
2508	-0.5	-0.08461540
2509	-0.484615	-0.08461540
2510	-0.469231	-0.08461540
2511	-0.453846	-0.08461540
2512	-0.438462	-0.08461540
2513	-0.423077	-0.08461540
2514	-0.407692	-0.08461540
2515	-0.392308	-0.08461540
2516	-0.376923	-0.08461540
2517	-0.361538	-0.08461540
2518	-0.346154	-0.08461540
2519	-0.330769	-0.08461540
2520	-0.315385	-0.08461540
2521	-0.3	-0.08461540
2522	-0.284615	-0.08461540
2523	-0.269231	-0.08461540
2524	-0.253846	-0.08461540
2525	-0.238462	-0.08461540
2526	-0.223077	-0.08461540
2527	-0.207692	-0.08461540
2528	-0.192308	-0.08461540
2529	-0.176923	-0.08461540
2530	-0.161538	-0.08461540
2531	-0.146154	-0.08461540
2532	-0.130769	-0.08461540
2533	-0.115385	-0.08461540
2534	-0.1	-0.08461540
2535	-0.0846154	-0.08461540
2536	-0.0692308	-0.08461540
2537	-0.0538462	-0.08461540
2538	-0.0384615	-0.08461540
2539	-0.0230769	-0.08461540
2540	-0.00769231	-0.08461540
2541	0.00769231	-0.08461540
2542	0.0230769	-0.08461540
2543	0.0384615	-0.08461540
2544	0.0538462	-0.08461540
2545	0.0692308	-0.08461540
2546	0.0846154	-0.08461540
2547	0.1	-0.08461540
2548	0.115385	-0.08461540
2549	0.130769	-0.08461540
2550	0.146154	-0.08461540
2551	0.161538	-0.08461540
2552	0.176923	-0.08461540
2553	0.192308	-0.08461540
2554	0.207692	-0.08461540
2555	0.223077	-0.08461540
2556	0.238462	-0.08461540
2557	0.253846	-0.08461540
2558	0.269231	-0.08461540
2559	0.284615	-0.08461540
2560	0.3	-0.08461540
2561	0.315385	-0.08461540
2562	0.330769	-0.08461540
2563	0.346154	-0.08461540
2564	0.361538	-0.08461540
2565	0.376923	-0.08461540
2566	0.392308	-0.08461540
2567	0.407692	-0.08461540
2568	0.423077	-0.08461540
2569	0.438462	-0.08461540
2570	0.453846	-0.08461540
2571	0.469231	-0.08461540
2572	0.484615	-0.08461540
2573	0.5	-0.08461540
2574	-0.5	-0.10
2575	-0.484615	-0.10
2576	-0.469231	-0.10
2577	-0.453846	-0.10
2578	-0.438462	-0.10
2579	-0.423077	-0.10
2580	-0.407692	-0.10
2581	-0.392308	-0.10
2582	-0.376923	-0.10
2583	-0.361538	-0.10
2584	-0.346154	-0.10
2585	-0.330769	-0.10
2586	-0.315385	-0.10
2587	-0.3	-0.10
2588	-0.284615	-0.10
2589	-0.269231	-0.10
2590	-0.253846	-0.10
2591	-0.238462	-0.10
2592	-0.223077	-0.10
2593	-0.207692	-0.10
2594	-0.192308	-0.10
2595	-0.176923	-0.10
2596	-0.161538	-0.10
2597	-0.146154	-0.10
2598	-0.130769	-0.10
2599	-0.115385	-0.10
2600	-0.1	-0.10
2601	-0.0846154	-0.10
2602	-0.0692308	-0.10
2603	-0.0538462	-0.10
2604	-0.0384615	-0.10
2605	-0.0230769	-0.10
2606	-0.00769231	-0.10
2607	0.00769231	-0.10
2608	0.0230769	-0.10
2609	0.0384615	-0.10
2610	0.0538462	-0.10
2611	0.0692308	-0.10
2612	0.0846154	-0.10
2613	0.1	-0.10
2614	0.115385	-0.10
2615	0.130769	-0.10
2616	0.146154	-0.10
2617	0.161538	-0.10
2618	0.176923	-0.10
2619	0.192308	-0.10
2620	0.207692	-0.10
2621	0.223077	-0.10
2622	0.238462	-0.10
2623	0.253846	-0.10
2624	0.269231	-0.10
2625	0.284615	-0.10
2626	0.3	-0.10
2627	0.315385	-0.10
2628	0.330769	-0.10
2629	0.346154	-0.10
2630	0.361538	-0.10
2631	0.376923	-0.10
2632	0.392308	-0.10
2633	0.407692	-0.10
2634	0.423077	-0.10
2635	0.438462	-0.10
2636	0.453846	-0.10
2637	0.469231	-0.10
2638	0.484615	-0.10
2639	0.5	-0.10
2640	-0.5	-0.1153850
2641	-0.484615	-0.1153850
2642	-0.469231	-0.1153850
2643	-0.453846	-0.1153850
2644	-0.438462	-0.1153850
2645	-0.423077	-0.1153850
2646	-0.407692	-0.1153850
2647	-0.392308	-0.1153850
2648	-0.376923	-0.1153850
2649	-0.361538	-0.1153850
2650	-0.346154	-0.1153850
2651	-0.330769	-0.1153850
2652	-0.315385	-0.1153850
2653	-0.3	-0.1153850
2654	-0.284615	-0.1153850
2655	-0.269231	-0.1153850
2656	-0.253846	-0.1153850
2657	-0.238462	-0.1153850
2658	-0.223077	-0.1153850
2659	-0.207692	-0.1153850
2660	-0.192308	-0.1153850
2661	-0.176923	-0.1153850
2662	-0.161538	-0.1153850
2663	-0.146154	-0.1153850
2664	-0.130769	-0.1153850
2665	-0.115385	-0.1153850
2666	-0.1	-0.1153850
2667	-0.0846154	-0.1153850
2668	-0.0692308	-0.1153850
2669	-0.0538462	-0.1153850
2670	-0.0384615	-0.1153850
2671	-0.0230769	-0.1153850
2672	-0.00769231	-0.1153850
2673	0.00769231	-0.1153850
2674	0.0230769	-0.1153850
2675	0.0384615	-0.1153850
2676	0.0538462	-0.1153850
2677	0.0692308	-0.1153850
2678	0.0846154	-0.1153850
2679	0.1	-0.1153850
2680	0.115385	-0.1153850
2681	0.130769	-0.1153850
2682	0.146154	-0.1153850
2683	0.161538	-0.1153850
2684	0.176923	-0.1153850
2685	0.192308	-0.1153850
2686	0.207692	-0.1153850
2687	0.223077	-0.1153850
2688	0.238462	-0.1153850
2689	0.253846	-0.1153850
2690	0.269231	-0.1153850
2691	0.284615	-0.1153850
2692	0.3	-0.1153850
2693	0.315385	-0.1153850
2694	0.330769	-0.1153850
2695	0.346154	-0.1153850
2696	0.361538	-0.1153850
2697	0.376923	-0.1153850
2698	0.392308	-0.1153850
2699	0.407692	-0.1153850
2700	0.423077	-0.1153850
2701	0.438462	-0.1153850
2702	0.453846	-0.1153850
2703	0.469231	-0.1153850
2704	0.484615	-0.1153850
2705	0.5	-0.1153850
2706	-0.5	-0.1307690
2707	-0.484615	-0.1307690
2708	-0.469231	-0.1307690
2709	-0.453846	-0.1307690
2710	-0.438462	-0.1307690
2711	-0.423077	-0.1307690
2712	-0.407692	-0.1307690
2713	-0.392308	-0.1307690
2714	-0.376923	-0.1307690
2715	-0.361538	-0.1307690
2716	-0.346154	-0.1307690
2717	-0.330769	-0.1307690
2718	-0.315385	-0.1307690
2719	-0.3	-0.1307690
2720	-0.284615	-0.1307690
2721	-0.269231	-0.1307690
2722	-0.253846	-0.1307690
2723	-0.238462	-0.1307690
2724	-0.223077	-0.1307690
2725	-0.207692	-0.1307690
2726	-0.192308	-0.1307690
2727	-0.176923	-0.1307690
2728	-0.161538	-0.1307690
2729	-0.146154	-0.1307690
2730	-0.130769	-0.1307690
2731	-0.115385	-0.1307690
2732	-0.1	-0.1307690
2733	-0.0846154	-0.1307690
2734	-0.0692308	-0.1307690
2735	-0.0538462	-0.1307690
2736	-0.0384615	-0.1307690
2737	-0.0230769	-0.1307690
2738	-0.00769231	-0.1307690
2739	0.00769231	-0.1307690
2740	0.0230769	-0.1307690
2741	0.0384615	-0.1307690
2742	0.0538462	-0.1307690
2743	0.0692308	-0.1307690
2744	0.0846154	-0.1307690
2745	0.1	-0.1307690
2746	0.115385	-0.1307690
2747	0.130769	-0.1307690
2748	0.146154	-0.1307690
2749	0.161538	-0.1307690
2750	0.176923	-0.1307690
2751	0.192308	-0.1307690
2752	0.207692	-0.1307690
2753	0.223077	-0.1307690
2754	0.238462	-0.1307690
2755	0.253846	-0.1307690
2756	0.269231	-0.1307690
2757	0.284615	-0.1307690
2758	0.3	-0.1307690
2759	0.315385	-0.1307690
2760	0.330769	-0.1307690
2761	0.346154	-0.1307690
2762	0.361538	-0.1307690
2763	0.376923	-0.1307690
2764	0.392308	-0.1307690
2765	0.407692	-0.1307690
2766	0.423077	-0.1307690
2767	0.438462	-0.1307690
2768	0.453846	-0.1307690
2769	0.469231	-0.1307690
2770	0.484615	-0.1307690
2771	0.5	-0.1307690
2772	-0.5	-0.1461540
2773	-0.484615	-0.1461540
2774	-0.469231	-0.1461540
2775	-0.453846	-0.1461540
2776	-0.438462	-0.1461540
2777	-0.423077	-0.1461540
2778	-0.407692	-0.1461540
2779	-0.392308	-0.1461540
2780	-0.376923	-0.1461540
2781	-0.361538	-0.1461540
2782	-0.346154	-0.1461540
2783	-0.330769	-0.1461540
2784	-0.315385	-0.1461540
2785	-0.3	-0.1461540
2786	-0.284615	-0.1461540
2787	-0.269231	-0.1461540
2788	-0.253846	-0.1461540
2789	-0.238462	-0.1461540
2790	-0.223077	-0.1461540
2791	-0.207692	-0.1461540
2792	-0.192308	-0.1461540
2793	-0.176923	-0.1461540
2794	-0.161538	-0.1461540
2795	-0.146154	-0.1461540
2796	-0.130769	-0.1461540
2797	-0.115385	-0.1461540
2798	-0.1	-0.1461540
2799	-0.0846154	-0.1461540
2800	-0.0692308	-0.1461540
2801	-0.0538462	-0.1461540
2802	-0.0384615	-0.1461540
2803	-0.0230769	-0.1461540
2804	-0.00769231	-0.1461540
2805	0.00769231	-0.1461540
2806	0.0230769	-0.1461540
2807	0.0384615	-0.1461540
2808	0.0538462	-0.1461540
2809	0.0692308	-0.1461540
2810	0.0846154	-0.1461540
2811	0.1	-0.1461540
2812	0.115385	-0.1461540
2813	0.130769	-0.1461540
2814	0.146154	-0.1461540
2815	0.161538	-0.1461540
2816	0.176923	-0.1461540
2817	0.192308	-0.1461540
2818	0.207692	-0.1461540
2819	0.223077	-0.1461540
2820	0.238462	-0.1461540
2821	0.253846	-0.1461540
2822	0.269231	-0.1461540
2823	0.284615	-0.1461540
2824	0.3	-0.1461540
2825	0.315385	-0.1461540
2826	0.330769	-0.1461540
2827	0.346154	-0.1461540
2828	0.361538	-0.1461540
2829	0.376923	-0.1461540
2830	0.392308	-0.1461540
2831	0.407692	-0.1461540
2832	0.423077	-0.1461540
2833	0.438462	-0.1461540
2834	0.453846	-0.1461540
2835	0.469231	-0.1461540
2836	0.484615	-0.1461540
2837	0.5	-0.1461540
2838	-0.5	-0.1615380
2839	-0.484615	-0.1615380
2840	-0.469231	-0.1615380
2841	-0.453846	-0.1615380
2842	-0.438462	-0.1615380
2843	-0.423077	-0.1615380
2844	-0.407692	-0.1615380
2845	-0.392308	-0.1615380
2846	-0.376923	-0.1615380
2847	-0.361538	-0.1615380
2848	-0.346154	-0.1615380
2849	-0.330769	-0.1615380
2850	-0.315385	-0.1615380
2851	-0.3	-0.1615380
2852	-0.284615	-0.1615380
2853	-0.269231	-0.1615380
2854	-0.253846	-0.1615380
2855	-0.238462	-0.1615380
2856	-0.223077	-0.1615380
2857	-0.207692	-0.1615380
2858	-0.192308	-0.1615380
2859	-0.176923	-0.1615380
2860	-0.161538	-0.1615380
2861	-0.146154	-0.1615380
2862	-0.130769	-0.1615380
2863	-0.115385	-0.1615380
2864	-0.1	-0.1615380
2865	-0.0846154	-0.1615380
2866	-0.0692308	-0.1615380
2867	-0.0538462	-0.1615380
2868	-0.0384615	-0.1615380
2869	-0.0230769	-0.1615380
2870	-0.00769231	-0.1615380
2871	0.00769231	-0.1615380
2872	0.0230769	-0.1615380
2873	0.0384615	-0.1615380
2874	0.0538462	-0.1615380
2875	0.0692308	-0.1615380
2876	0.0846154	-0.1615380
2877	0.1	-0.1615380
2878	0.115385	-0.1615380
2879	0.130769	-0.1615380
2880	0.146154	-0.1615380
2881	0.161538	-0.1615380
2882	0.176923	-0.1615380
2883	0.192308	-0.1615380
2884	0.207692	-0.1615380
2885	0.223077	-0.1615380
2886	0.238462	-0.1615380
2887	0.253846	-0.1615380
2888	0.269231	-0.1615380
2889	0.284615	-0.1615380
2890	0.3	-0.1615380
2891	0.315385	-0.1615380
2892	0.330769	-0.1615380
2893	0.346154	-0.1615380
2894	0.361538	-0.1615380
2895	0.376923	-0.1615380
2896	0.392308	-0.1615380
2897	0.407692	-0.1615380
2898	0.423077	-0.1615380
2899	0.438462	-0.1615380
2900	0.453846	-0.1615380
2901	0.469231	-0.1615380
2902	0.484615	-0.1615380
2903	0.5	-0.1615380
2904	-0.5	-0.1769230
2905	-0.484615	-0.1769230
2906	-0.469231	-0.1769230
2907	-0.453846	-0.1769230
2908	-0.438462	-0.1769230
2909	-0.423077	-0.1769230
2910	-0.407692	-0.1769230
2911	-0.392308	-0.1769230
2912	-0.376923	-0.1769230
2913	-0.361538	-0.1769230
2914	-0.346154	-0.1769230
2915	-0.330769	-0.1769230
2916	-0.315385	-0.1769230
2917	-0.3	-0.1769230
2918	-0.284615	-0.1769230
2919	-0.269231	-0.1769230
2920	-0.253846	-0.1769230
2921	-0.238462	-0.1769230
